size,ratio,metric,baseline,n_pairs,improved_mean,baseline_mean,mean_diff_imp_minus_base,improvement_percent,p_value_perm_two_sided,significant_p_lt_0_05,q_value_bh_fdr,significant_q_lt_0_05
20,0.7,runtime_ms,jps_like,90,0.04438000113522215,0.03788444397893419,0.006495557156287961,-17.145710677184134,0.4331133773245351,0,0.4754741359420423,0
20,0.7,path_length,jps_like,90,5.405172850579312,6.170582005183301,-0.7654091546039892,12.404164695664752,0.2907418516296741,0,0.36725286521643047,0
20,0.7,turn_count,jps_like,90,1.7333333333333334,2.8777777777777778,-1.1444444444444444,39.768339768339764,0.003999200159968006,1,0.008346156855585405,1
20,0.7,runtime_ms,dijkstra,90,0.04438000113522215,0.045557777533152405,-0.0011777763979302566,2.585236729498467,0.8774245150969806,0,0.9057285317130123,0
20,0.7,path_length,dijkstra,90,5.405172850579312,6.170582005183301,-0.7654091546039892,12.404164695664752,0.28494301139772044,0,0.36575084983003403,0
20,0.7,turn_count,dijkstra,90,1.7333333333333334,2.8,-1.0666666666666664,38.09523809523809,0.007198560287942412,1,0.013289649762355221,1
40,0.3,runtime_ms,astar,90,0.26915999963724363,0.35404111064660054,-0.08488111100935691,23.9749307232527,0.08178364327134573,0,0.1453931435935035,0
40,0.3,path_length,astar,90,23.569970757505597,25.108993889760985,-1.5390231322553873,6.129369974011482,0.3261347730453909,0,0.39796918665047476,0
40,0.3,turn_count,astar,90,5.1,9.033333333333333,-3.9333333333333336,43.542435424354245,0.0001999600079984003,1,0.000639872025594881,1
40,0.3,runtime_ms,weighted_astar,90,0.26915999963724363,0.16215111051375666,0.10700888912348697,-65.99331252462098,0.0007998400319936012,1,0.0023995200959808036,1
40,0.3,path_length,weighted_astar,90,23.569970757505597,25.504335398691474,-1.9343646411858764,7.584454215125798,0.21875624875024996,0,0.35000999800039995,0
40,0.3,turn_count,weighted_astar,90,5.1,9.28888888888889,-4.18888888888889,45.095693779904316,0.0001999600079984003,1,0.000639872025594881,1
40,0.3,runtime_ms,jps_like,90,0.26915999963724363,0.6584655563023666,-0.38930555666512295,59.123146676233176,0.0001999600079984003,1,0.000639872025594881,1
40,0.3,path_length,jps_like,90,23.569970757505597,25.10899388976098,-1.5390231322553838,6.129369974011468,0.3313337332533493,0,0.39796918665047476,0
40,0.3,turn_count,jps_like,90,5.1,9.322222222222223,-4.222222222222223,45.292014302741364,0.0001999600079984003,1,0.000639872025594881,1
40,0.3,runtime_ms,dijkstra,90,0.26915999963724363,2.1450200004942923,-1.8758600008570487,87.45186527047677,0.0001999600079984003,1,0.000639872025594881,1
40,0.3,path_length,dijkstra,90,23.569970757505597,25.108993889760985,-1.5390231322553873,6.129369974011482,0.33473305338932213,0,0.39796918665047476,0
40,0.3,turn_count,dijkstra,90,5.1,8.61111111111111,-3.511111111111111,40.7741935483871,0.0001999600079984003,1,0.000639872025594881,1
40,0.7,runtime_ms,astar,90,0.07699444395257156,0.047285555046983015,0.029708888905588544,-62.82867754448422,0.0065986802639472104,1,0.01242104520272416,1
