map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,ablation_no_smoothing,1,0.007899998308857903,1.0,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,dijkstra,1,0.06580000263056718,2.414213562373095,1,15
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,astar,1,0.014900000678608194,2.414213562373095,1,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,weighted_astar,1,0.015300000086426735,2.414213562373095,1,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,improved_astar,1,0.0700999989931006,2.23606797749979,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,ablation_no_adaptive,1,0.016000001778593287,2.23606797749979,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,1,ablation_no_smoothing,1,0.015199999324977398,2.414213562373095,1,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,dijkstra,1,0.13969999781693332,3.414213562373095,1,33
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,astar,1,0.031500003387918696,3.414213562373095,1,6
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,weighted_astar,1,0.02220000169472769,3.414213562373095,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,improved_astar,1,0.06299999949987978,3.1622776601683795,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,ablation_no_adaptive,1,0.029999999242136255,3.1622776601683795,0,6
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,2,ablation_no_smoothing,1,0.02109999695676379,3.414213562373095,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,dijkstra,1,0.1474999990023207,3.414213562373095,1,36
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,astar,1,0.030100000003585592,3.414213562373095,1,6
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,weighted_astar,1,0.02010000025620684,3.414213562373095,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,improved_astar,1,0.06539999958476983,3.1622776601683795,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,ablation_no_adaptive,1,0.030499999411404133,3.1622776601683795,0,6
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,3,ablation_no_smoothing,1,0.02049999966402538,3.414213562373095,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,dijkstra,1,0.15530000018770806,3.82842712474619,1,39
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,astar,1,0.020800001948373392,3.82842712474619,2,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,weighted_astar,1,0.021200001356191933,3.8284271247461903,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,improved_astar,1,0.06669999856967479,3.605551275463989,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,ablation_no_adaptive,1,0.03279999873484485,3.605551275463989,0,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,4,ablation_no_smoothing,1,0.021200001356191933,3.8284271247461903,1,4
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,5,dijkstra,1,0.035799999750452116,1.4142135623730951,0,9
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,5,astar,1,0.00920000093174167,1.4142135623730951,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,5,weighted_astar,1,0.008600000001024455,1.4142135623730951,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,5,improved_astar,1,0.03409999771974981,1.4142135623730951,0,2
