candidate,dataset,map_name,size,ratio,alpha,success,runtime_ms,path_length,turn_count,expanded_nodes
log_clip_0.9_1.8,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04909999552182853,3.1622776601683795,0,3
log_clip_0.9_1.8,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.049700000090524554,3.1622776601683795,0,3
log_clip_0.9_1.8,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04759998410008848,3.1622776601683795,0,3
log_clip_0.9_1.8,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.028400012524798512,2.0,0,2
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,566.1241000052541,1368.9976468476498,11,21259
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,4.868100018939003,463.96228294981046,0,133
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,301.38150000129826,1904.5363607286545,9,15435
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,5.935699999099597,728.4126577703054,0,193
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,1174.3043000169564,2516.27057452948,7,52071
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,983.0084000132047,850.8656395336792,5,40615
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,5.333200009772554,586.7069114984074,0,161
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,10.851900005945936,1168.3646690995067,0,360
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,10.115500015672296,1149.6803903694279,0,327
log_clip_0.9_1.8,weighted,Map1.map,2048,0.033130645751953125,1.8,1,18.118000007234514,1522.4692152892974,1,684
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,13.164300005882978,1346.4267525565585,0,449
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,3.704699978698045,463.96228294981046,0,133
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,14.242900011595339,1823.8818492435303,0,461
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,6.029699987266213,728.4126577703054,0,193
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,45.7546999969054,2459.568254795951,0,609
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,12.467900000046939,749.4864908722504,0,238
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,5.526699998881668,586.7069114984074,0,161
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,14.077799976803362,1168.3646690995067,0,360
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,10.208899999270216,1149.6803903694279,0,327
log_clip_0.9_1.8,weighted,Map10.map,2048,0.0,1.8,1,11.623800004599616,1522.4664199909303,0,385
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.06829999620094895,3.0,0,2
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.058399979025125504,2.23606797749979,0,3
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.03239998477511108,2.0,0,2
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.030199997127056122,1.4142135623730951,0,2
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.08690002141520381,3.605551275463989,0,3
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.02230002428404987,2.0,0,2
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.05120001151226461,2.23606797749979,0,3
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.05199998850002885,3.605551275463989,0,3
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.29409999842755497,3.605551275463989,0,3
log_clip_0.9_2.0,dao,arena.map,49,0.1445231153685964,1.934315816274394,1,0.043599982745945454,3.1622776601683795,0,3
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.11310001718811691,3.605551275463989,0,6
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.10920001659542322,3.1622776601683795,0,6
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.0515999854542315,2.23606797749979,0,4
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.07750000804662704,2.23606797749979,0,4
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.11480000102892518,3.605551275463989,0,6
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.07869998808018863,2.23606797749979,0,4
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.11270001414231956,3.605551275463989,0,6
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.07360000745393336,2.23606797749979,0,4
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.030700000934302807,1.0,0,2
log_clip_0.9_2.0,dao,arena2.map,281,0.5860477787805003,0.9,1,0.020800012862309813,1.0,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.030700000934302807,2.0,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.030499999411404133,2.0,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.19859999883919954,2.23606797749979,0,3
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05740000051446259,2.23606797749979,0,3
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05269999383017421,3.1622776601683795,0,3
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05560001591220498,3.605551275463989,0,3
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.031200004741549492,1.4142135623730951,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.029399991035461426,2.0,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.030199997127056122,1.0,0,2
log_clip_0.9_2.0,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.03060000017285347,1.4142135623730951,0,2
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.02060001133941114,1.4142135623730951,0,2
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.03029999788850546,3.0,0,2
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.03229998401366174,2.23606797749979,0,3
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.02910001785494387,2.0,0,2
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.028600014047697186,3.0,0,2
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04810001701116562,2.23606797749979,0,3
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.050000002374872565,3.1622776601683795,0,3
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04959999932907522,3.1622776601683795,0,3
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.06600000779144466,3.1622776601683795,0,3
log_clip_0.9_2.0,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.029799994081258774,2.0,0,2
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,203.90449999831617,1604.6213549558506,20,9847
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,4.373900010250509,463.96228294981046,0,133
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,189.92959999013692,1904.5363607286545,9,9636
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,6.234100001165643,728.4126577703054,0,193
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,1017.2889000095893,2516.27057452948,7,45091
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,1009.467699972447,850.8656395336792,5,41124
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,5.444399983389303,586.7069114984074,0,161
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,10.560700000496581,1168.3646690995067,0,360
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,9.805999987293035,1149.6803903694279,0,327
log_clip_0.9_2.0,weighted,Map1.map,2048,0.033130645751953125,2.0,1,16.32439999957569,1522.4692152892974,1,638
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,12.54319999134168,1346.4267525565585,0,449
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,3.7312000058591366,463.96228294981046,0,133
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,13.749700010521337,1823.8818492435303,0,461
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,5.924600001890212,728.4126577703054,0,193
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,18.8890999997966,2459.568254795951,0,609
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,6.921699998201802,749.4864908722504,0,238
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,5.014900001697242,586.7069114984074,0,161
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,10.774900001706555,1168.3646690995067,0,360
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,9.76220000302419,1149.6803903694279,0,327
log_clip_0.9_2.0,weighted,Map10.map,2048,0.0,2.0,1,12.536099995486438,1522.4664199909303,0,385
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.06220000796020031,3.0,0,2
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.05940001574344933,2.23606797749979,0,3
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.03329999162815511,2.0,0,2
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.047999987145885825,1.4142135623730951,0,2
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.060999998822808266,3.605551275463989,0,3
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.06229997961781919,2.0,0,2
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.08979998528957367,2.23606797749979,0,3
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.061700004152953625,3.605551275463989,0,3
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.043199979700148106,3.605551275463989,0,3
log_clip_1.0_1.4,dao,arena.map,49,0.1445231153685964,1.4,1,0.04220000118948519,3.1622776601683795,0,3
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07470001582987607,3.605551275463989,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.09590000263415277,3.1622776601683795,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.03980001201853156,2.23606797749979,0,3
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07189999450929463,2.23606797749979,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.06560000474564731,3.605551275463989,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07949999417178333,2.23606797749979,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07300000288523734,3.605551275463989,0,4
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05229999078437686,2.23606797749979,0,3
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.029499991796910763,1.0,0,2
log_clip_1.0_1.4,dao,arena2.map,281,0.5860477787805003,1.0,1,0.021099986042827368,1.0,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.029699993319809437,2.0,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.029900023946538568,2.0,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.054100004490464926,2.23606797749979,0,3
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.05189998773857951,2.23606797749979,0,3
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.05050000618211925,3.1622776601683795,0,3
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.05360000068321824,3.605551275463989,0,3
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.02980002318508923,1.4142135623730951,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.029300019377842546,2.0,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.04460001946426928,1.0,0,2
log_clip_1.0_1.4,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4,1,0.031400006264448166,1.4142135623730951,0,2
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.021400017431005836,1.4142135623730951,0,2
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.031200004741549492,3.0,0,2
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.033199990866705775,2.23606797749979,0,3
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.0295999925583601,2.0,0,2
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.02929999027401209,3.0,0,2
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04879999323748052,2.23606797749979,0,3
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.05050000618211925,3.1622776601683795,0,3
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.060399994254112244,3.1622776601683795,0,3
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04959999932907522,3.1622776601683795,0,3
log_clip_1.0_1.4,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.029799994081258774,2.0,0,2
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,301.62829998880625,1368.9976468476498,11,15574
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,4.474299988942221,463.96228294981046,0,133
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,957.9590000212193,1912.7654443047868,13,43882
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,6.966199987800792,728.4126577703054,0,193
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,2092.4129000050016,2516.27057452948,7,89727
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,1362.1809000032954,850.8656395336792,5,54249
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,5.086199991637841,586.7069114984074,0,161
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,10.570700018433854,1168.3646690995067,0,360
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,9.73869999870658,1149.6803903694279,0,327
log_clip_1.0_1.4,weighted,Map1.map,2048,0.033130645751953125,1.4,1,20.445500005735084,1522.4692152892974,1,845
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,12.448100023902953,1346.4267525565585,0,449
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,4.22699999762699,463.96228294981046,0,133
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,14.144099986879155,1823.8818492435303,0,461
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,6.21680001495406,728.4126577703054,0,193
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,21.06550001190044,2459.568254795951,0,609
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,6.999600009294227,749.4864908722504,0,238
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,4.814199986867607,586.7069114984074,0,161
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,10.894900013227016,1168.3646690995067,0,360
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,9.58139999420382,1149.6803903694279,0,327
log_clip_1.0_1.4,weighted,Map10.map,2048,0.0,1.4,1,12.360699998680502,1522.4664199909303,0,385
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.07369997911155224,3.0,0,2
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.07430001278407872,2.23606797749979,0,3
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.05169998621568084,2.0,0,2
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.03220001235604286,1.4142135623730951,0,2
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.058200006606057286,3.605551275463989,0,3
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.02099998528137803,2.0,0,2
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.050499977078288794,2.23606797749979,0,3
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.0501000031363219,3.605551275463989,0,3
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.039000005926936865,3.605551275463989,0,3
log_clip_1.0_1.6,dao,arena.map,49,0.1445231153685964,1.6,1,0.0399000127799809,3.1622776601683795,0,3
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07280000136233866,3.605551275463989,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07479998748749495,3.1622776601683795,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.03840000135824084,2.23606797749979,0,3
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.069500005338341,2.23606797749979,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.06420002318918705,3.605551275463989,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.09360001422464848,2.23606797749979,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07229999755509198,3.605551275463989,0,4
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05289999535307288,2.23606797749979,0,3
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.02950002090074122,1.0,0,2
log_clip_1.0_1.6,dao,arena2.map,281,0.5860477787805003,1.0,1,0.020400009816512465,1.0,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.029400020139291883,2.0,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.029700022423639894,2.0,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05390000296756625,2.23606797749979,0,3
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05140001303516328,2.23606797749979,0,3
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05069997860118747,3.1622776601683795,0,3
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.05320002674125135,3.605551275463989,0,3
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.029699993319809437,1.4142135623730951,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.028300011763349175,2.0,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.029799994081258774,1.0,0,2
log_clip_1.0_1.6,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.0295999925583601,1.4142135623730951,0,2
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.019700004486367106,1.4142135623730951,0,2
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.029499991796910763,3.0,0,2
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.03090000245720148,2.23606797749979,0,3
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.02889998722821474,2.0,0,2
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.028499984182417393,3.0,0,2
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04809998790733516,2.23606797749979,0,3
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04959999932907522,3.1622776601683795,0,3
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.04990000161342323,3.1622776601683795,0,3
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.06849999772384763,3.1622776601683795,0,3
log_clip_1.0_1.6,street,Berlin_0_256.map,256,0.2653350830078125,1.326761787577056,1,0.02929999027401209,2.0,0,2
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,234.31040000286885,1368.9976468476498,11,10980
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,4.332599986810237,463.96228294981046,0,133
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,549.6888000052422,1904.5363607286545,9,25679
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,5.594199988991022,728.4126577703054,0,193
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,1904.9105000158306,2516.27057452948,7,64027
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,1415.3818000049796,850.8656395336792,5,43551
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,5.557900003623217,586.7069114984074,0,161
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,11.551700008567423,1168.3646690995067,0,360
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,10.334799997508526,1149.6803903694279,0,327
log_clip_1.0_1.6,weighted,Map1.map,2048,0.033130645751953125,1.6,1,19.45920000434853,1522.4692152892974,1,752
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,15.129100007470697,1346.4267525565585,0,449
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,3.6931000067852437,463.96228294981046,0,133
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,18.106200004694983,1823.8818492435303,0,461
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,4.380499973194674,728.4126577703054,0,193
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,17.531199991935864,2459.568254795951,0,609
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,6.221600022399798,749.4864908722504,0,238
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,4.079900012584403,586.7069114984074,0,161
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,9.065599995665252,1168.3646690995067,0,360
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,16.76890000817366,1149.6803903694279,0,327
log_clip_1.0_1.6,weighted,Map10.map,2048,0.0,1.6,1,9.057999996002764,1522.4664199909303,0,385
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.05750000127591193,3.0,0,2
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.042400002712383866,2.23606797749979,0,3
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.06850002682767808,2.0,0,2
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.026599998818710446,1.4142135623730951,0,2
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.04740001168102026,3.605551275463989,0,3
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.01659998088143766,2.0,0,2
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.0391000066883862,2.23606797749979,0,3
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.039300008211284876,3.605551275463989,0,3
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.12670000432990491,3.605551275463989,0,3
log_clip_1.0_1.8,dao,arena.map,49,0.1445231153685964,1.8,1,0.036500015994533896,3.1622776601683795,0,3
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.07589999586343765,3.605551275463989,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05929998587816954,3.1622776601683795,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.02980002318508923,2.23606797749979,0,3
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05539998528547585,2.23606797749979,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05429997690953314,3.605551275463989,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.059600017266348004,2.23606797749979,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.05529998452402651,3.605551275463989,0,4
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.04080001963302493,2.23606797749979,0,3
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.022499996703118086,1.0,0,2
log_clip_1.0_1.8,dao,arena2.map,281,0.5860477787805003,1.0,1,0.015600002370774746,1.0,0,2
log_clip_1.0_1.8,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.023100001271814108,2.0,0,2
log_clip_1.0_1.8,street,Berlin_0_1024.map,1024,0.24206924438476562,1.4185314599325798,1,0.02269999822601676,2.0,0,2
