algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
weighted_astar,1,18.48528137423857,7,0.10059999476652592,25,20,0.3,6,6
jps_like,1,17.65685424949238,4,0.16090000281110406,15,20,0.3,6,6
improved_astar,1,15.95896893550472,3,0.15130000247154385,15,20,0.3,6,6
dijkstra,1,4.414213562373095,2,0.11959999392274767,29,20,0.3,7,7
astar,1,4.414213562373095,2,0.02540000423323363,5,20,0.3,7,7
weighted_astar,1,4.414213562373095,1,0.02160000440198928,5,20,0.3,7,7
jps_like,1,4.414213562373095,2,0.04199999966658652,4,20,0.3,7,7
improved_astar,1,4.23606797749979,1,0.027900008717551827,3,20,0.3,7,7
dijkstra,1,2.414213562373095,1,0.047599998652003706,11,20,0.3,8,8
astar,1,2.414213562373095,1,0.018399994587525725,3,20,0.3,8,8
weighted_astar,1,2.414213562373095,1,0.01200000406242907,3,20,0.3,8,8
jps_like,1,2.414213562373095,1,0.028299997211433947,3,20,0.3,8,8
improved_astar,1,2.23606797749979,0,0.027699992642737925,3,20,0.3,8,8
dijkstra,1,6.242640687119285,4,0.2043999993475154,62,20,0.3,9,9
astar,1,6.242640687119285,4,0.027300004148855805,7,20,0.3,9,9
weighted_astar,1,6.242640687119285,3,0.021800005924887955,6,20,0.3,9,9
jps_like,1,6.242640687119285,4,0.05459999374579638,7,20,0.3,9,9
improved_astar,1,5.656854249492381,1,0.038300000596791506,5,20,0.3,9,9
dijkstra,1,18.72792206135786,7,0.5766999965999275,205,20,0.3,10,10
astar,1,18.72792206135786,7,0.1799000019673258,44,20,0.3,10,10
weighted_astar,1,19.55634918610405,8,0.0943000050028786,24,20,0.3,10,10
jps_like,1,18.727922061357855,5,0.3288000007160008,41,20,0.3,10,10
improved_astar,1,17.51419040077286,3,0.1635000080568716,21,20,0.3,10,10
