algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id,seed_tag
jps_like,1,13.899494936611664,5,0.0924000050872564,17,80,0.7,27,41,44
improved_astar,1,11.877054302287243,4,0.1215999945998191,23,80,0.7,27,41,44
dijkstra,1,10.071067811865476,7,0.0465999910375103,15,80,0.7,28,43,44
astar,1,10.071067811865476,7,0.0344000000040978,11,80,0.7,28,43,44
weighted_astar,1,10.071067811865476,7,0.0268000003416091,9,80,0.7,28,43,44
jps_like,1,10.071067811865476,7,0.047099994844757,11,80,0.7,28,43,44
improved_astar,1,9.53663105724556,4,0.047099994844757,11,80,0.7,28,43,44
dijkstra,1,2.414213562373095,1,0.0287000002572312,6,80,0.7,29,48,44
astar,1,2.414213562373095,1,0.0106999941635876,3,80,0.7,29,48,44
weighted_astar,1,2.414213562373095,1,0.0072000111686065,3,80,0.7,29,48,44
jps_like,1,2.414213562373095,1,0.01479999627918,3,80,0.7,29,48,44
improved_astar,1,2.23606797749979,0,0.0131999986479058,3,80,0.7,29,48,44
dijkstra,1,10.071067811865476,6,0.352899995050393,128,100,0.3,0,0,44
astar,1,10.071067811865476,6,0.0467000063508749,13,100,0.3,0,0,44
weighted_astar,1,10.071067811865476,6,0.0377999967895448,11,100,0.3,0,0,44
jps_like,1,10.071067811865476,6,0.0718999945092946,12,100,0.3,0,0,44
improved_astar,1,8.812559200041266,3,0.0614000018686056,10,100,0.3,0,0,44
dijkstra,1,45.52691193458118,15,11.537600003066473,3657,100,0.3,1,1,44
astar,1,45.52691193458119,7,0.7540999940829352,148,100,0.3,1,1,44
weighted_astar,1,45.52691193458119,12,0.189200000022538,41,100,0.3,1,1,44
jps_like,1,45.52691193458117,11,0.7373999978881329,81,100,0.3,1,1,44
improved_astar,1,43.15733561689128,7,0.229199999012053,18,100,0.3,1,1,44
dijkstra,1,61.84062043356592,24,12.97609999892302,4256,100,0.3,2,2,44
astar,1,61.84062043356592,19,0.9811000054469332,238,100,0.3,2,2,44
weighted_astar,1,62.426406871192825,25,0.2734000008786097,65,100,0.3,2,2,44
jps_like,1,61.84062043356593,23,1.808300003176555,217,100,0.3,2,2,44
improved_astar,1,58.92645339520684,10,0.3580000047804788,39,100,0.3,2,2,44
dijkstra,1,17.142135623730955,5,1.4648000069428235,504,100,0.3,3,3,44
astar,1,17.142135623730955,5,0.1002999924821779,27,100,0.3,3,3,44
weighted_astar,1,17.142135623730955,5,0.0603000080445781,14,100,0.3,3,3,44
jps_like,1,17.14213562373095,5,0.2003000117838382,27,100,0.3,3,3,44
improved_astar,1,16.741114189575445,4,0.0810000055935233,9,100,0.3,3,3,44
dijkstra,1,36.31370849898476,10,7.814099997631274,2447,100,0.3,4,4,44
astar,1,36.31370849898476,15,0.3555000002961606,91,100,0.3,4,4,44
weighted_astar,1,37.970562748477136,15,0.1441000058548525,35,100,0.3,4,4,44
jps_like,1,36.31370849898475,10,0.8125000022118911,108,100,0.3,4,4,44
improved_astar,1,35.12781930529259,6,0.2432000037515536,25,100,0.3,4,4,44
dijkstra,1,93.69848480983497,29,16.600400005700067,5585,100,0.3,5,5,44
astar,1,93.69848480983497,31,2.43499998759944,663,100,0.3,5,5,44
weighted_astar,1,98.66904755831207,45,0.6868000054964796,151,100,0.3,5,5,44
jps_like,1,93.69848480983497,33,5.297199997585267,663,100,0.3,5,5,44
improved_astar,1,89.92388419234226,26,0.9028999920701608,111,100,0.3,5,5,44
dijkstra,1,88.98275605729681,22,20.690199991804548,6727,100,0.3,6,6,44
astar,1,88.98275605729681,24,0.6326000002445653,124,100,0.3,6,6,44
weighted_astar,1,89.56854249492375,30,0.3702999965753406,87,100,0.3,6,6,44
jps_like,1,88.98275605729683,28,1.0836000001290813,115,100,0.3,6,6,44
improved_astar,1,83.21423805273287,14,0.3328000020701438,37,100,0.3,6,6,44
dijkstra,1,120.75230867899724,38,22.11559998977464,6654,100,0.3,7,7,44
astar,1,120.75230867899724,39,3.395100007764995,843,100,0.3,7,7,44
weighted_astar,1,123.09545442950488,41,0.6760999967809767,164,100,0.3,7,7,44
jps_like,1,120.75230867899732,43,6.7688000126509,843,100,0.3,7,7,44
improved_astar,1,117.1398862425091,24,1.25639999168925,136,100,0.3,7,7,44
dijkstra,1,76.49747468305829,22,22.34310000494588,6328,100,0.3,8,8,44
astar,1,76.49747468305829,26,1.9650000031106172,474,100,0.3,8,8,44
weighted_astar,1,78.254833995939,36,0.556500002858229,129,100,0.3,8,8,44
jps_like,1,76.49747468305826,26,3.949899997678586,459,100,0.3,8,8,44
improved_astar,1,74.00665530031046,21,1.0197000083280727,113,100,0.3,8,8,44
dijkstra,1,83.08326112068515,21,21.58350001263898,6536,100,0.3,9,9,44
astar,1,83.08326112068515,21,3.438400002778508,864,100,0.3,9,9,44
weighted_astar,1,83.91168824543138,30,0.4082999948877841,94,100,0.3,9,9,44
jps_like,1,83.08326112068521,27,8.181600001989864,865,100,0.3,9,9,44
improved_astar,1,78.82891163243148,17,0.6033000099705532,57,100,0.3,9,9,44
dijkstra,1,88.81118318204301,30,21.486599987838417,6828,100,0.3,10,10,44
astar,1,88.81118318204301,32,1.5595000004395845,357,100,0.3,10,10,44
weighted_astar,1,90.4680374315354,29,0.4025999951409176,82,100,0.3,10,10,44
jps_like,1,88.81118318204301,32,3.220400001737289,355,100,0.3,10,10,44
improved_astar,1,85.35267216435673,17,0.5122000002302229,47,100,0.3,10,10,44
dijkstra,1,53.254833995939016,14,9.692299994640052,3235,100,0.3,11,11,44
astar,1,53.254833995939016,16,0.4078000056324526,108,100,0.3,11,11,44
weighted_astar,1,53.254833995939016,16,0.189500002306886,42,100,0.3,11,11,44
jps_like,1,53.25483399593901,19,0.8836000051815063,105,100,0.3,11,11,44
improved_astar,1,51.14113872294201,9,0.2765000099316239,27,100,0.3,11,11,44
dijkstra,1,53.18376618407354,17,9.708199999295177,3194,100,0.3,12,12,44
astar,1,53.18376618407355,19,0.7561000093119219,227,100,0.3,12,12,44
weighted_astar,1,54.01219330881974,21,0.1997999934246763,53,100,0.3,12,12,44
jps_like,1,53.183766184073534,23,1.844600003096275,222,100,0.3,12,12,44
improved_astar,1,50.53237175166383,10,0.3197000041836872,29,100,0.3,12,12,44
dijkstra,1,44.38477631085024,20,7.094100001268089,2336,100,0.3,13,13,44
astar,1,44.38477631085024,12,0.571900003706105,131,100,0.3,13,13,44
weighted_astar,1,45.21320343559643,17,0.1998000079765916,47,100,0.3,13,13,44
jps_like,1,44.38477631085024,15,0.9633000008761884,117,100,0.3,13,13,44
improved_astar,1,41.92380176700431,8,0.3205999964848161,31,100,0.3,13,13,44
dijkstra,1,40.38477631085023,19,7.673299987800419,2608,100,0.3,14,14,44
astar,1,40.38477631085023,21,0.5707999953301623,144,100,0.3,14,14,44
weighted_astar,1,42.62741699796952,17,0.1882000069599598,43,100,0.3,14,14,44
jps_like,1,40.38477631085023,18,0.9962000040104612,130,100,0.3,14,14,44
improved_astar,1,37.71867355525102,10,0.3070999955525622,34,100,0.3,14,14,44
dijkstra,1,66.45584412271567,19,13.621699996292593,4501,100,0.3,15,15,44
astar,1,66.45584412271567,20,1.6839000018080696,440,100,0.3,15,15,44
weighted_astar,1,68.11269837220807,24,0.407300001825206,86,100,0.3,15,15,44
jps_like,1,66.45584412271567,18,3.3027000026777387,439,100,0.3,15,15,44
improved_astar,1,63.26804526436732,12,0.6478000141214579,63,100,0.3,15,15,44
dijkstra,1,77.28427124746187,30,15.469299993128516,5144,100,0.3,16,16,44
astar,1,77.28427124746187,32,1.7232999962288886,497,100,0.3,16,16,44
weighted_astar,1,81.42640687119281,36,0.4290000069886446,105,100,0.3,16,16,44
jps_like,1,77.28427124746187,29,3.7383000017143786,497,100,0.3,16,16,44
improved_astar,1,73.39235639197868,24,0.7980000082170591,91,100,0.3,16,16,44
dijkstra,1,66.87005768508878,30,15.102299992577173,4528,100,0.3,17,17,44
astar,1,66.87005768508878,24,1.4525999868055806,382,100,0.3,17,17,44
weighted_astar,1,70.42640687119282,25,0.3316999936942011,77,100,0.3,17,17,44
jps_like,1,66.87005768508878,28,3.282300007413141,383,100,0.3,17,17,44
improved_astar,1,64.07827886188556,18,0.5165999900782481,59,100,0.3,17,17,44
dijkstra,1,58.79898987322332,20,16.656599997077137,4941,100,0.3,18,18,44
astar,1,58.79898987322332,22,0.918000005185604,228,100,0.3,18,18,44
weighted_astar,1,58.79898987322332,22,0.3425000031711533,70,100,0.3,18,18,44
jps_like,1,58.79898987322331,27,2.466600009938702,228,100,0.3,18,18,44
improved_astar,1,54.072550184029815,14,0.4450999986147508,44,100,0.3,18,18,44
dijkstra,1,77.0416305603426,25,16.258100004051812,4919,100,0.3,19,19,44
astar,1,77.0416305603426,27,1.7397999909007922,413,100,0.3,19,19,44
weighted_astar,1,78.69848480983497,34,0.441100011812523,103,100,0.3,19,19,44
jps_like,1,77.0416305603426,25,3.487399997538887,390,100,0.3,19,19,44
improved_astar,1,73.40871473421026,19,0.6412000075215474,73,100,0.3,19,19,44
dijkstra,1,74.04163056034258,18,15.457599991350436,4946,100,0.3,20,20,44
astar,1,74.04163056034258,22,1.684000002569519,468,100,0.3,20,20,44
weighted_astar,1,77.35533905932735,30,0.3296000068075955,78,100,0.3,20,20,44
jps_like,1,74.04163056034258,24,3.971400001319125,462,100,0.3,20,20,44
improved_astar,1,70.68823462358834,12,0.4490999999688938,45,100,0.3,20,20,44
dijkstra,1,49.0416305603426,16,11.100299991085194,3535,100,0.3,21,21,44
astar,1,49.0416305603426,18,0.5321000062394887,115,100,0.3,21,21,44
weighted_astar,1,53.52691193458118,22,0.2660999889485538,56,100,0.3,21,21,44
jps_like,1,49.0416305603426,19,1.2534999987110496,133,100,0.3,21,21,44
improved_astar,1,46.68865161403161,9,0.3882000019075349,27,100,0.3,21,21,44
dijkstra,1,27.899494936611667,9,4.615400001057424,1403,100,0.3,22,22,44
astar,1,27.899494936611667,9,0.2822000096784904,71,100,0.3,22,22,44
weighted_astar,1,27.899494936611667,9,0.1198999962070956,26,100,0.3,22,22,44
jps_like,1,27.899494936611667,10,0.9031000081449748,69,100,0.3,22,22,44
improved_astar,1,25.508270432752163,6,0.3236000047763809,18,100,0.3,22,22,44
dijkstra,1,72.11269837220806,28,6.819100002758205,2347,100,0.3,23,23,44
astar,1,72.11269837220806,22,1.6328999918187035,458,100,0.3,23,23,44
weighted_astar,1,75.42640687119282,29,0.3960000030929222,84,100,0.3,23,23,44
jps_like,1,72.11269837220806,25,4.904000001261011,458,100,0.3,23,23,44
improved_astar,1,68.7193640359478,13,0.646399988909252,63,100,0.3,23,23,44
dijkstra,1,93.95331880577396,29,20.024800003739077,5547,100,0.3,24,24,44
astar,1,93.95331880577396,27,1.702100009424612,420,100,0.3,24,24,44
weighted_astar,1,96.53910524340088,35,0.4130999877816066,87,100,0.3,24,24,44
jps_like,1,93.95331880577396,29,3.458999999566004,415,100,0.3,24,24,44
improved_astar,1,90.45793552847118,19,0.625700005912222,59,100,0.3,24,24,44
dijkstra,1,62.76955262170043,18,12.362800000119025,3419,100,0.3,25,25,44
astar,1,62.76955262170043,17,0.3118000022368505,58,100,0.3,25,25,44
weighted_astar,1,64.42640687119281,19,0.3470999945420772,74,100,0.3,25,25,44
jps_like,1,62.769552621700456,19,1.022600001306273,88,100,0.3,25,25,44
improved_astar,1,60.261710387437134,10,0.5878999945707619,51,100,0.3,25,25,44
dijkstra,1,52.79898987322332,14,16.271700005745515,4636,100,0.3,26,26,44
astar,1,52.79898987322332,20,0.8751999994274229,214,100,0.3,26,26,44
weighted_astar,1,52.79898987322332,18,0.3501999890431762,81,100,0.3,26,26,44
jps_like,1,52.79898987322332,20,1.7278000013902783,205,100,0.3,26,26,44
improved_astar,1,48.3340104633271,12,0.4742000019177794,51,100,0.3,26,26,44
dijkstra,1,37.698484809834994,9,9.069699997780845,2631,100,0.3,27,27,44
astar,1,37.698484809834994,9,0.2481999981682747,62,100,0.3,27,27,44
weighted_astar,1,37.698484809834994,11,0.1506999979028478,34,100,0.3,27,27,44
jps_like,1,37.69848480983499,14,0.5172999954083934,62,100,0.3,27,27,44
improved_astar,1,36.45589083169431,8,0.2479999966453761,29,100,0.3,27,27,44
dijkstra,1,28.89949493661167,10,4.243299990775995,1470,100,0.3,28,28,44
astar,1,28.89949493661167,11,0.4522999952314421,120,100,0.3,28,28,44
weighted_astar,1,28.89949493661167,11,0.1382000045850873,34,100,0.3,28,28,44
jps_like,1,28.899494936611667,12,0.7496000034734607,98,100,0.3,28,28,44
improved_astar,1,26.469413449533644,7,0.3237999917473644,31,100,0.3,28,28,44
dijkstra,1,93.76955262170044,22,18.97350000217557,5631,100,0.3,29,29,44
astar,1,93.76955262170044,25,2.3708000080659986,592,100,0.3,29,29,44
weighted_astar,1,97.0832611206852,34,0.6098000012570992,101,100,0.3,29,29,44
jps_like,1,93.76955262170044,24,4.90860000718385,600,100,0.3,29,29,44
improved_astar,1,90.05936657696934,19,0.5912999913562089,57,100,0.3,29,29,44
dijkstra,1,18.142135623730955,13,0.2627999929245561,94,100,0.7,0,0,44
astar,1,18.142135623730955,13,0.0875999976415187,25,100,0.7,0,0,44
weighted_astar,1,18.142135623730955,13,0.0559000036446377,17,100,0.7,0,0,44
jps_like,1,18.142135623730955,13,0.1328999933321029,25,100,0.7,0,0,44
improved_astar,1,13.23606797749979,5,0.1451999996788799,33,100,0.7,0,0,44
dijkstra,1,2.414213562373095,1,0.014199991710484,4,100,0.7,1,1,44
astar,1,2.414213562373095,1,0.0107000087155029,3,100,0.7,1,1,44
weighted_astar,1,2.414213562373095,1,0.0087999942479655,3,100,0.7,1,1,44
jps_like,1,2.414213562373095,1,0.0125999940792098,3,100,0.7,1,1,44
improved_astar,1,2.23606797749979,0,0.0158999901032075,4,100,0.7,1,1,44
dijkstra,1,11.485281374238571,7,0.0749000028008595,25,100,0.7,2,4,44
astar,1,11.485281374238571,8,0.0379999983124434,12,100,0.7,2,4,44
weighted_astar,1,11.485281374238571,8,0.0336000084644183,12,100,0.7,2,4,44
jps_like,1,11.485281374238571,7,0.047699999413453,11,100,0.7,2,4,44
improved_astar,1,8.99070478491457,4,0.0681000092299655,15,100,0.7,2,4,44
dijkstra,1,8.65685424949238,5,0.0539000029675662,16,100,0.7,3,8,44
astar,1,8.65685424949238,4,0.0285999994957819,8,100,0.7,3,8,44
weighted_astar,1,8.65685424949238,4,0.0247999996645376,8,100,0.7,3,8,44
jps_like,1,8.65685424949238,4,0.0376999960280954,7,100,0.7,3,8,44
improved_astar,1,7.650281539872885,3,0.0645999971311539,12,100,0.7,3,8,44
dijkstra,1,18.142135623730955,11,0.1219999976456165,40,100,0.7,4,12,44
astar,1,18.142135623730955,11,0.276899998425506,24,100,0.7,4,12,44
weighted_astar,1,18.142135623730955,12,0.1042000076267868,24,100,0.7,4,12,44
jps_like,1,18.142135623730955,11,0.106400009826757,24,100,0.7,4,12,44
improved_astar,1,13.122417494872463,6,0.1075000036507844,25,100,0.7,4,12,44
dijkstra,1,8.071067811865476,2,0.081200007116422,29,100,0.7,5,13,44
astar,1,8.071067811865476,2,0.0361999991582706,12,100,0.7,5,13,44
weighted_astar,1,8.071067811865476,2,0.029299990274012,10,100,0.7,5,13,44
jps_like,1,8.071067811865476,2,0.0576000020373612,12,100,0.7,5,13,44
improved_astar,1,7.242640687119285,2,0.0711999891791492,14,100,0.7,5,13,44
dijkstra,1,19.970562748477143,7,0.2097999968100339,62,100,0.7,6,14,44
astar,1,19.970562748477143,7,0.1311000087298452,41,100,0.7,6,14,44
weighted_astar,1,19.970562748477143,7,0.1346999924862757,33,100,0.7,6,14,44
jps_like,1,19.970562748477143,8,0.1985999988391995,41,100,0.7,6,14,44
improved_astar,1,16.29126786466034,6,0.200900001800619,45,100,0.7,6,14,44
dijkstra,1,16.899494936611667,10,0.1842000056058168,68,100,0.7,7,16,44
astar,1,16.899494936611667,10,0.0588999973842874,19,100,0.7,7,16,44
weighted_astar,1,16.899494936611667,11,0.0471999956062063,16,100,0.7,7,16,44
jps_like,1,16.899494936611667,10,0.083999999333173,19,100,0.7,7,16,44
improved_astar,1,15.46284073991415,5,0.109200002043508,25,100,0.7,7,16,44
dijkstra,1,12.899494936611667,5,0.1326000055996701,46,100,0.7,8,20,44
astar,1,12.899494936611667,5,0.0435999972978606,14,100,0.7,8,20,44
weighted_astar,1,12.899494936611667,5,0.0329999893438071,12,100,0.7,8,20,44
jps_like,1,12.899494936611667,5,0.0577999890083447,14,100,0.7,8,20,44
improved_astar,1,9.242640687119286,4,0.0625999964540824,15,100,0.7,8,20,44
dijkstra,1,2.414213562373095,1,0.0181000068550929,6,100,0.7,9,21,44
astar,1,2.414213562373095,1,0.0091999972937628,3,100,0.7,9,21,44
weighted_astar,1,2.414213562373095,1,0.00739999813959,3,100,0.7,9,21,44
jps_like,1,2.414213562373095,1,0.0118000025395303,3,100,0.7,9,21,44
improved_astar,1,2.23606797749979,0,0.011399999493733,3,100,0.7,9,21,44
dijkstra,1,21.72792206135786,12,0.2005000133067369,58,100,0.7,10,22,44
astar,1,21.72792206135786,12,0.0988999963738024,30,100,0.7,10,22,44
weighted_astar,1,21.72792206135786,13,0.0724999990779906,22,100,0.7,10,22,44
jps_like,1,21.72792206135785,13,0.1591999898664653,30,100,0.7,10,22,44
improved_astar,1,20.00876701224514,9,0.1789000089047476,37,100,0.7,10,22,44
dijkstra,1,8.65685424949238,3,0.0794999941717833,25,100,0.7,11,24,44
astar,1,8.65685424949238,3,0.0384000013582408,11,100,0.7,11,24,44
weighted_astar,1,8.65685424949238,3,0.0299000093946233,9,100,0.7,11,24,44
jps_like,1,8.65685424949238,4,0.0579999905312433,11,100,0.7,11,24,44
improved_astar,1,7.06449510224598,2,0.0667999993311241,13,100,0.7,11,24,44
dijkstra,1,14.071067811865476,5,0.2000999957090243,55,100,0.7,12,25,44
astar,1,14.071067811865476,5,0.072900002123788,16,100,0.7,12,25,44
weighted_astar,1,14.071067811865476,5,0.0675999908708036,16,100,0.7,12,25,44
jps_like,1,14.071067811865476,6,0.0805000017862767,10,100,0.7,12,25,44
improved_astar,1,12.90611435520976,4,0.2101999998558312,30,100,0.7,12,25,44
dijkstra,1,15.72792206135786,10,0.1121999957831576,34,100,0.7,13,27,44
astar,1,15.72792206135786,10,0.0781999988248571,22,100,0.7,13,27,44
weighted_astar,1,15.72792206135786,10,0.0670000008540228,20,100,0.7,13,27,44
jps_like,1,15.727922061357855,10,0.1240999990841373,21,100,0.7,13,27,44
improved_astar,1,12.122417494872463,3,0.126499988255091,24,100,0.7,13,27,44
dijkstra,1,4.82842712474619,1,0.0367000029655173,11,100,0.7,14,28,44
astar,1,4.82842712474619,1,0.0173999869730323,5,100,0.7,14,28,44
weighted_astar,1,4.82842712474619,1,0.0152000138768926,5,100,0.7,14,28,44
jps_like,1,4.82842712474619,1,0.0223999959416687,5,100,0.7,14,28,44
improved_astar,1,4.82842712474619,1,0.0216000044019892,5,100,0.7,14,28,44
dijkstra,1,20.970562748477143,13,0.1276000111829489,42,100,0.7,15,31,44
astar,1,20.970562748477143,13,0.0856999977258965,26,100,0.7,15,31,44
weighted_astar,1,20.970562748477143,13,0.0596000027144327,18,100,0.7,15,31,44
jps_like,1,20.970562748477143,13,0.1234999945154413,26,100,0.7,15,31,44
improved_astar,1,16.89292222699217,8,0.1590000028954818,34,100,0.7,15,31,44
dijkstra,1,33.45584412271572,12,0.2735999878495931,98,100,0.7,16,32,44
astar,1,33.45584412271572,14,0.2610999945318326,59,100,0.7,16,32,44
weighted_astar,1,33.45584412271572,14,0.1746999914757907,58,100,0.7,16,32,44
jps_like,1,33.4558441227157,14,0.269199998001568,59,100,0.7,16,32,44
improved_astar,1,28.146079245841705,10,0.2998999989358708,64,100,0.7,16,32,44
dijkstra,1,13.313708498984765,6,0.1341000024694949,47,100,0.7,17,33,44
astar,1,13.313708498984765,6,0.041200008126907,13,100,0.7,17,33,44
weighted_astar,1,13.313708498984765,6,0.0340999977197498,11,100,0.7,17,33,44
jps_like,1,13.313708498984765,6,0.0595000019529834,13,100,0.7,17,33,44
improved_astar,1,11.00389691313216,3,0.0738999951863661,16,100,0.7,17,33,44
dijkstra,1,1.4142135623730951,0,0.0122999917948618,3,100,0.7,18,34,44
astar,1,1.4142135623730951,0,0.0056999997468665,2,100,0.7,18,34,44
weighted_astar,1,1.4142135623730951,0,0.004000001354143,2,100,0.7,18,34,44
jps_like,1,1.4142135623730951,0,0.0065999920479953,2,100,0.7,18,34,44
improved_astar,1,1.4142135623730951,0,0.0064000050770118,2,100,0.7,18,34,44
dijkstra,1,2.414213562373095,1,0.0342999992426484,6,100,0.7,19,36,44
astar,1,2.414213562373095,1,0.01479999627918,3,100,0.7,19,36,44
weighted_astar,1,2.414213562373095,1,0.0102000049082562,3,100,0.7,19,36,44
jps_like,1,2.414213562373095,1,0.0169999984791502,3,100,0.7,19,36,44
improved_astar,1,2.414213562373095,1,0.0156000023707747,3,100,0.7,19,36,44
dijkstra,1,6.242640687119286,2,0.1134000049205496,36,100,0.7,20,37,44
astar,1,6.242640687119286,2,0.0318000093102455,8,100,0.7,20,37,44
weighted_astar,1,6.242640687119286,2,0.0244999973801895,6,100,0.7,20,37,44
jps_like,1,6.242640687119286,2,0.0394999951822683,5,100,0.7,20,37,44
improved_astar,1,5.23606797749979,2,0.0755999935790896,10,100,0.7,20,37,44
dijkstra,1,4.82842712474619,3,0.052000003051944,11,100,0.7,21,41,44
astar,1,4.82842712474619,3,0.0238000066019594,6,100,0.7,21,41,44
weighted_astar,1,4.82842712474619,2,0.0173000007634982,5,100,0.7,21,41,44
jps_like,1,4.82842712474619,2,0.036600002204068,6,100,0.7,21,41,44
improved_astar,1,4.47213595499958,1,0.1071000006049871,8,100,0.7,21,41,44
dijkstra,1,2.414213562373095,1,0.025899993488565,4,100,0.7,22,46,44
astar,1,2.414213562373095,1,0.0112999987322837,3,100,0.7,22,46,44
weighted_astar,1,2.414213562373095,1,0.0069000088842585,3,100,0.7,22,46,44
jps_like,1,2.414213562373095,1,0.0153000000864267,3,100,0.7,22,46,44
improved_astar,1,2.23606797749979,0,0.0136000016937032,3,100,0.7,22,46,44
dijkstra,1,2.8284271247461903,0,0.0497000000905245,9,100,0.7,23,47,44
astar,1,2.8284271247461903,0,0.0124000071082264,3,100,0.7,23,47,44
weighted_astar,1,2.8284271247461903,0,0.0090000103227794,3,100,0.7,23,47,44
