map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena2.map,dao,209,0.5860477787805003,4,ablation_no_smoothing,1,24.542538998503005,181.66904755831214,18,5628
arena2.map,dao,209,0.5860477787805003,5,dijkstra,1,58.363027001178125,139.2964645562816,11,15887
arena2.map,dao,209,0.5860477787805003,5,astar,1,9.779915999388322,139.2964645562816,12,2171
arena2.map,dao,209,0.5860477787805003,5,weighted_astar,1,6.026751001627417,141.78174593052015,24,1214
arena2.map,dao,209,0.5860477787805003,5,improved_astar,1,9.566738001012709,127.69184264472963,5,2171
arena2.map,dao,209,0.5860477787805003,5,ablation_no_adaptive,1,9.549402999255108,127.69184264472963,5,2171
arena2.map,dao,209,0.5860477787805003,5,ablation_no_smoothing,1,9.578314999089343,139.2964645562816,12,2171
arena2.map,dao,209,0.5860477787805003,6,dijkstra,1,9.078074999706587,38.62741699796951,5,2479
arena2.map,dao,209,0.5860477787805003,6,astar,1,0.6562960006704088,38.62741699796951,3,120
arena2.map,dao,209,0.5860477787805003,6,weighted_astar,1,0.23905100169940852,38.62741699796953,1,33
arena2.map,dao,209,0.5860477787805003,6,improved_astar,1,0.681539997458458,36.05551275463989,1,120
arena2.map,dao,209,0.5860477787805003,6,ablation_no_adaptive,1,0.6375880002451595,36.05551275463989,1,120
arena2.map,dao,209,0.5860477787805003,6,ablation_no_smoothing,1,0.6574359977093991,38.62741699796951,3,120
arena2.map,dao,209,0.5860477787805003,7,dijkstra,1,69.65887499973178,271.9238815542516,19,19194
arena2.map,dao,209,0.5860477787805003,7,astar,1,49.583714000618784,271.9238815542516,19,8638
arena2.map,dao,209,0.5860477787805003,7,weighted_astar,1,20.598838000296382,275.23759005323643,37,4027
arena2.map,dao,209,0.5860477787805003,7,improved_astar,1,49.01748799966299,250.23694992745072,12,8638
arena2.map,dao,209,0.5860477787805003,7,ablation_no_adaptive,1,48.91734500051825,250.23694992745072,12,8638
arena2.map,dao,209,0.5860477787805003,7,ablation_no_smoothing,1,49.0118009984144,271.9238815542516,19,8638
arena2.map,dao,209,0.5860477787805003,8,dijkstra,1,49.08887800047523,112.81118318204298,7,13462
arena2.map,dao,209,0.5860477787805003,8,astar,1,4.005042999779107,112.81118318204298,7,854
arena2.map,dao,209,0.5860477787805003,8,weighted_astar,1,4.009431999293156,113.6396103067892,9,885
arena2.map,dao,209,0.5860477787805003,8,improved_astar,1,3.9129459983087145,104.86867565189289,4,854
arena2.map,dao,209,0.5860477787805003,8,ablation_no_adaptive,1,3.897214002790861,104.86867565189289,4,854
arena2.map,dao,209,0.5860477787805003,8,ablation_no_smoothing,1,3.913610999006778,112.81118318204298,7,854
arena2.map,dao,209,0.5860477787805003,9,dijkstra,1,36.24331399987568,96.79898987322329,5,9624
arena2.map,dao,209,0.5860477787805003,9,astar,1,2.2310380009002984,96.79898987322329,5,385
arena2.map,dao,209,0.5860477787805003,9,weighted_astar,1,2.753158001723932,100.94112549695424,19,531
arena2.map,dao,209,0.5860477787805003,9,improved_astar,1,2.1868089970666915,95.17623473741796,3,385
arena2.map,dao,209,0.5860477787805003,9,ablation_no_adaptive,1,2.123342001141282,95.17623473741796,3,385
arena2.map,dao,209,0.5860477787805003,9,ablation_no_smoothing,1,2.155511003365973,96.79898987322329,5,385
arena2.map,dao,209,0.5860477787805003,10,dijkstra,1,80.20044599834364,166.0121933088198,9,21378
arena2.map,dao,209,0.5860477787805003,10,astar,1,30.828748997009825,166.0121933088198,11,7265
arena2.map,dao,209,0.5860477787805003,10,weighted_astar,1,28.247492002265062,166.840620433566,28,6192
arena2.map,dao,209,0.5860477787805003,10,improved_astar,1,30.852534000587184,151.1369270290102,6,7265
arena2.map,dao,209,0.5860477787805003,10,ablation_no_adaptive,1,30.833002001600107,151.1369270290102,6,7265
arena2.map,dao,209,0.5860477787805003,10,ablation_no_smoothing,1,30.760606001422275,166.0121933088198,11,7265
arena2.map,dao,209,0.5860477787805003,11,dijkstra,1,6.939833001524676,32.41421356237309,1,1891
arena2.map,dao,209,0.5860477787805003,11,astar,1,0.23122200218494982,32.41421356237309,1,33
arena2.map,dao,209,0.5860477787805003,11,weighted_astar,1,0.18513599934522063,32.41421356237309,1,33
arena2.map,dao,209,0.5860477787805003,11,improved_astar,1,0.19855099890264682,32.01562118716424,0,33
arena2.map,dao,209,0.5860477787805003,11,ablation_no_adaptive,1,0.20454299738048576,32.01562118716424,0,33
arena2.map,dao,209,0.5860477787805003,11,ablation_no_smoothing,1,0.18340000315220095,32.41421356237309,1,33
arena2.map,dao,209,0.5860477787805003,12,dijkstra,1,68.67439699999522,195.09545442950485,11,18564
arena2.map,dao,209,0.5860477787805003,12,astar,1,10.130508999282029,195.09545442950485,11,1839
arena2.map,dao,209,0.5860477787805003,12,weighted_astar,1,8.713436000107322,195.09545442950485,15,1672
arena2.map,dao,209,0.5860477787805003,12,improved_astar,1,9.947359998477623,183.46323693205778,5,1839
